"id","commenter","content","createdAt","customerId","documentId"
"124f3bd3e75d4c5fa44ea39e118408b9","C#YAp50dsIILZbH8XrrqIcIc0lHn82","""Elles sont en chocolats 🍫 ""","2023-04-23T10:22:42.729Z","YAp50dsIILZbH8XrrqIcIc0lHn82","e47e1fe1d0534bafa25d5c8d2a19eef1"
"fc2c498c3ecf4b9088f7092a5c3ca014","C#gtK98wcF2Ud1J8ySKCv1WgopCXz1","Pas mal dis donc","2023-04-19T19:52:30.740Z","gtK98wcF2Ud1J8ySKCv1WgopCXz1","b61bec3f96064edb89041ac1a27e6d03"
"d603f6672bc24d738e81e75f4a8506b0","C#YUSbimRA1tVvuZhcMaIugGMeSBd2","Joyeux anniversaire maman 🎉💚🎊","2023-04-18T10:53:48.247Z","YUSbimRA1tVvuZhcMaIugGMeSBd2","93df719bca3941398fa9ce83020d2996"
"dc127cf11c244750bc3d4f70c964c5b2","C#5AIcaN3xP0ey40BZRNOkmNco6In2","Super !!! Qu'il profite !!!👍🏎","2023-04-22T10:02:39.041Z","5AIcaN3xP0ey40BZRNOkmNco6In2","d08c9f1fb69545289dd9f7d0d0934fad"
"0f0e22932626459cb91718e0caa84797","C#o5CQ692XYASeiUHUKcw4RLEIaoH3","""Belle petite cavalière ""","2023-04-16T07:45:33.438Z","o5CQ692XYASeiUHUKcw4RLEIaoH3","9f4b93766d9c40ae9dfae0eb6560755d"
"787d985a798c4cd99073c7cddeaee61d","C#9iDjjxDpMNSXsAC3njLpdbZfjkj1","Non 💪🏻","2023-04-20T15:15:12.297Z","9iDjjxDpMNSXsAC3njLpdbZfjkj1","d16fbfd58fac41bcbb08bdc7f59eaa99"
"0b094cbaefa14bb7b402d09ab31fd677","C#jAEeX6nuNRO9rqzLsTeUxL96A5F3","Elle a bien dormie??","2023-04-17T07:55:44.925Z","jAEeX6nuNRO9rqzLsTeUxL96A5F3","425ddc0c4d4940e480e0b1402b37be00"
"48b10a9f315b431c919724b412abe9d1","C#aq2bofBwt7SAEgc2ciXXAky6fox1","158 ans à nous deux ✅","2023-04-15T07:05:04.765Z","aq2bofBwt7SAEgc2ciXXAky6fox1","f6a4cfcfb1be4657a21136a94a3f6fd2"
"63a276c913b44587b9df145a8303a7e4","C#nhFkeNUe4VQuDlLzTMx8aRzjKue2","😁😅💋","2023-04-17T14:32:33.358Z","nhFkeNUe4VQuDlLzTMx8aRzjKue2","603d3589bc364e0a8a4ee5b8792ac1ad"
"32bdeaac47664e0f8580fc7375f81cea","C#mF887ILSI5Vzf7rFX4Sr8WUKL9T2","""La crête, bonne idée pour supprimer la franche 😁""","2023-04-16T17:43:53.757Z","mF887ILSI5Vzf7rFX4Sr8WUKL9T2","f5fc9e0c49ee4906afce3a57ae61457d"
"235947d45d184dada013d6c347aa1ef6","C#Vd37D6IsT6TShHJJq3rXI9DSzPD2","""L'oiseau bleu ! 🐦 ""","2023-04-20T11:26:50.703Z","Vd37D6IsT6TShHJJq3rXI9DSzPD2","b95f3c74d297460bbac1d52d9bc356e2"
"a3d36c910650485eb550400b90c1fe6e","C#CtwJOYrJY4eW2uck1NzlyP8zM1t2","Eheheh pas mal tiens !","2023-04-16T19:20:36.575Z","CtwJOYrJY4eW2uck1NzlyP8zM1t2","fd9cfb48d0b64ec5a83cc9ae855f5a3a"
"a6b248a2c4c84c64abd7f26cfb157571","C#bfUXRPGSSpNYqwZYeEbQJiEns1j2","Laissez moi sortir...s'il vous plaît...je serai sage !","2023-04-22T09:25:04.789Z","bfUXRPGSSpNYqwZYeEbQJiEns1j2","28692c5985074074b8b7158bfa5fce99"
"9fa5dca41ae941cfb8a5c3dea36dc8a1","C#el0Le81x5LT1y6F9FxZGKOHN2qo1","""Impressionnant..!!! ""","2023-04-19T05:54:15.564Z","el0Le81x5LT1y6F9FxZGKOHN2qo1","b575394b8dbd4afaa1fd947df6f0a6ed"
"cd1ae4b24a964030b7274eae3088c4ad","C#3NjDN7E0csS2zwt3X5SDhjGrOQN2","""Un vrai Ballieu! :p ""","2023-04-13T12:28:55.769Z","3NjDN7E0csS2zwt3X5SDhjGrOQN2","a9bed18de0a84a61a2a725d898685400"
"e87efb15d5e341f1aa49b3021dc57554","C#szRmFBdmeeeWQ5CR79t9LijCWbh1","""Attention ⚠ l'esclavagisme a été aboli mais pas  à  tignieu  visiblement  !!! 🤭 ""","2023-04-13T06:32:09.986Z","szRmFBdmeeeWQ5CR79t9LijCWbh1","fe9016819324411c864de72fc7f674f6"
"97d9ff547aa34c2388b9ad6b781a0426","C#gjwDJv6tJVb2jOUiGaF9omlrPb02","On se le demande !","2023-04-23T05:58:05.042Z","gjwDJv6tJVb2jOUiGaF9omlrPb02","b75bd9b9972b42c1ac1c9579877ea8f0"
"1b890ee0a7214f249dc7fae0b3aac633","C#oFG6YFb4oHUN7lVrvRQYN0SOEHN2","""Bravo, Felicitations 🥳 alors c’est quoi la suite? ☺️""","2023-04-21T15:48:43.991Z","oFG6YFb4oHUN7lVrvRQYN0SOEHN2","74bb2f02ac2e42239dfbf9998aaa22fa"
"04372e64b3d242d483e6ff52d42a604a","C#AJl3FMA4KER0LHhZ7xNS6ygV50U2","Doucement avec l’alcool 😂","2023-04-16T10:55:28.320Z","AJl3FMA4KER0LHhZ7xNS6ygV50U2","d93cb335913e47f580accd05cc8ad182"
"d0fe45f1917d4e3ca5ff2cf398b6efe1","C#D0HcZyh7SNV2bBRIdUV5RWIzSJL2","Ca fait peur ça !!!!! 🤣🤣 mon tchouch!!!!!","2023-04-16T17:24:47.465Z","D0HcZyh7SNV2bBRIdUV5RWIzSJL2","6c3aa8c1b7664341b16cd1558fb4aac0"
"2027560a3bbc4f1ab5b2ef2988a15c2b","C#KwAhL4TliiMu4s1Dk5f4DDOuY802","""Quelle chance, ce ne sont pas gilbert et gerard 😅😅😅""","2023-04-20T21:59:29.462Z","KwAhL4TliiMu4s1Dk5f4DDOuY802","8c70545b26794d14b9d9af3b240a45f8"
"f779062ba1fe42feb73125493d5bee18","C#hOMdeVxP89WrVXoSbUdvxtEdv5y1","🤣🤣🤣","2023-04-19T11:14:46.916Z","hOMdeVxP89WrVXoSbUdvxtEdv5y1","203e07b444aa4d4ca7aee57123d34c93"
"f0a5083026324c8eb9dcfbc88c8b412d","C#I7iet0UH91d9fI3RPFKR3G3SQLk2","Incroyable !! 😂👌","2023-04-19T19:46:49.035Z","I7iet0UH91d9fI3RPFKR3G3SQLk2","ba44218aca934f5c8d202b149a11b59b"
"5760653581154a7981fee81bdf9d3b2b","C#yFj7tA2rYAPY9qPk0O4gUu730H73","""Bonjour Lulu. Joyeux anniversaire. Gros bisous à plus. ""","2023-04-13T06:11:15.892Z","yFj7tA2rYAPY9qPk0O4gUu730H73","c82a8c36d1fd48e5941640cff550f239"
"399feef5caa14fd6b7887116f61b4740","C#QpOaYhUv9yYjiTbEbxX2TvWwCDM2","Mamie la plus heureuse ❤🥰❤🥰","2023-04-18T06:46:27.384Z","QpOaYhUv9yYjiTbEbxX2TvWwCDM2","e7b88796323249a7a314444797811e9c"
"2ff6600004b7418bb13b377916883815","C#y8leJXxNoxc4uzqpj4j3SpEFjkj1","Normalement oui","2023-04-22T17:28:54.336Z","y8leJXxNoxc4uzqpj4j3SpEFjkj1","220e06e95f3c4890ba2ba4395016fc93"
"8683c6b64f174e1aa59c42472af6d2c4","C#LPW9QqSYUwXZRmDJqH9uFRlaWCQ2","👍 bonne vacances profitez bien 🥰😘😘💕","2023-04-13T05:16:30.835Z","LPW9QqSYUwXZRmDJqH9uFRlaWCQ2","d5ddcf23adde43ca996b0beebbb813a9"
"2d9540b6b0704e49ab42f5fbfb904726","C#VVcxlPljSHf0BdpQz7klT3wB2TJ2","""C'est qu'il est beau comme son grand-père ""","2023-04-18T18:44:16.924Z","VVcxlPljSHf0BdpQz7klT3wB2TJ2","6fb9915142f44dc4857ef3bf2e9104c9"
"9f51ae7b3e6442b9873fd966040012b1","C#4diw1uJ0peNnaBoOCH3Kj96RBoA2","Yes pas de.ballades aujourd'hui ??  Pause avant le retour ?? Par contre bravo pour toutes vos peomenades  ca donne envie  et on. A l ompression d etre en  vacances aussi 😁","2023-04-21T18:33:26.796Z","4diw1uJ0peNnaBoOCH3Kj96RBoA2","fe8cec924227422db37c13b63ab205ff"
"72e571dce46b4a3fa08e7e280b6972b4","C#JjPxzPS1MPZlw7TVFboWX083jEQ2","Félicitation🍾🥂 bisous😘","2023-04-17T21:27:57.589Z","JjPxzPS1MPZlw7TVFboWX083jEQ2","7b66d7ca7b7545b7b2c622cf4a810ee6"
"24279c37e4334f16a20d85cbf6da49f1","C#fx45WRk8ujekb1jejhscZ7T8wSk2","""Magnifique Luce ""","2023-04-18T18:02:21.659Z","fx45WRk8ujekb1jejhscZ7T8wSk2","42de67934a3043dfa18fb0c2bc3b53f6"
"b3f8425245f64448a15dfbf98df34853","C#QA06PAkYWacV65IH7d265aTmdzi2","""Un vrai princesse trop trop belle de gros bisous de papou et mamou ""","2023-04-15T13:06:20.743Z","QA06PAkYWacV65IH7d265aTmdzi2","b4788c2db0614ae98c2c7fa167787da4"
"836efd7a5ff74c01ae4d4b3fa96b3ed2","C#EmKE9o4v5NXMaj74mYrIbG4kk7w2","""En dessous de Crozon, plage de Pentrez""","2023-04-17T11:17:09.131Z","EmKE9o4v5NXMaj74mYrIbG4kk7w2","127acdd87c6f4f57b7e47204c90b79d2"
"570eee07d6674987b7af5b4b8bbcd2d2","C#3IzQfp2LQGYBPOAZIPuq0ZNlMHS2","Plein de bisous","2023-04-18T18:56:42.350Z","3IzQfp2LQGYBPOAZIPuq0ZNlMHS2","8bd5a453de314ed39483be3e5fb1e696"
"a48d2e275c3b46eeb57b32d3886f9672","C#56xBVMph6scSNCPEaRph7yg0e542","Vous avez des grandes jambes 😆","2023-04-20T19:10:47.504Z","56xBVMph6scSNCPEaRph7yg0e542","1c40fb3799e843419b451e311cc892be"
"e36d8acaad974fbbbbae6ef689f4061a","C#7fxBe49EYKPUyFvdcGBUqSic1cv2","Ti coeur 🥰","2023-04-22T06:47:06.687Z","7fxBe49EYKPUyFvdcGBUqSic1cv2","4ce987e9527b443180d3f7b973d3ffd8"
"49a957745450411b917a6e0405757746","C#NVBzDPq5DeQeGqtgC23VerWnwFF3","Merci  bcp       A ce jour quel BONHEUR je peux revoir vos belles photos BISOUSS à vs partager","2023-04-16T13:20:10.642Z","NVBzDPq5DeQeGqtgC23VerWnwFF3","a85bae8cd55445bcb3d5b8036c43b7ba"
"ce573ca0aa5940298e9f676fce2c1011","C#8VkHcbxdJ4gFxcdzzpeprrqgul42","Les Kapla d’une époque","2023-04-22T21:27:42.930Z","8VkHcbxdJ4gFxcdzzpeprrqgul42","929c470cc00d4dd1b966b59a8cf25ae5"
"5152fdacda62490b8b480d4db8a46034","C#4tHSKY3cbyXZK6C6XTlFYlKesaC2","Super ! Bizh","2023-04-17T14:49:05.580Z","4tHSKY3cbyXZK6C6XTlFYlKesaC2","9ed75955b026432b9cfc00c69549e2d3"
"efb0bf7fa1324d13a321a7dacc31eb9a","C#G3JrH1VV9hdEOQ9Uxk5rqnatGG43","Ya le métro sinon","2023-04-19T11:45:19.087Z","G3JrH1VV9hdEOQ9Uxk5rqnatGG43","c96a8dd31b984cd7997d648f46cb1330"
"a10ebc1d14a04a36956242a12a8f0ca2","C#Sraq49Zep6cVueN1lgTAhgPe5CM2","""Félicitations mon fillot,bravo 👌""","2023-04-19T17:34:09.022Z","Sraq49Zep6cVueN1lgTAhgPe5CM2","9f9946968c564c199e7196d87b7e0336"
"2e2ebc98c0974fc7967e52d09d65af96","C#9VzAnnCfCIOS3PO6gMx3hYRR3Z73","Du canabis 😂😂😂","2023-04-17T15:51:29.443Z","9VzAnnCfCIOS3PO6gMx3hYRR3Z73","a4509ac20a6b4418ab1d33fe37710616"
"f1a9cbfe301043eaaf0422c7f42ae149","C#zt3WHYlnMggZm32HweMHcosQl0s1","Super idée cette virée à Rome 👍🏻❣️","2023-04-17T08:51:09.364Z","zt3WHYlnMggZm32HweMHcosQl0s1","dced34fe3221483db788157eb9a45985"
"d9739642055845fdab2727739729f4e3","C#VPqJDX66rnRHVU7TgKzSInGCyBy2","La chance","2023-04-16T15:33:18.825Z","VPqJDX66rnRHVU7TgKzSInGCyBy2","9041cb93b38145af9bcc7f283c9ec0b9"
"fc7e2f1b65de4a74b213824ec7b62fa4","C#KnuVsYYoTSOM5TUM5zGNGioSGVh1","Super bisousssssss 😘","2023-04-15T13:31:52.850Z","KnuVsYYoTSOM5TUM5zGNGioSGVh1","7c6d1459655d4e1ab0d0912f34f2a7ff"
"6d55d94c3bac4863b0fa043c95a56dd5","C#sR95c4kVG8OpEY00nhrKNUXcBnH3","|@%#%@|XwQEJGAQH9YrusJOUCl8w841lgB2|@%|%@|Jean-Marie|@%#%@| elle se demande ce qu'elle va planter dans ce bac ahah","2023-04-21T19:34:06.791Z","sR95c4kVG8OpEY00nhrKNUXcBnH3","ccc6e25c80a34ad180990c9d261926fa"
"7297bd612ea84b50ba6309ef308bedbd","C#WTeodMVG8uaabhl8rZe6LlZyM2L2","|@%#%@|LLDn8GU42PQoo8RuIYwVVm1rY882|@%|%@|Valoo|@%#%@| on aurait pu t'heberger ça t'aurais eviter tout ce trajet tata","2023-04-19T18:30:13.077Z","WTeodMVG8uaabhl8rZe6LlZyM2L2","1e79c33c2feb4854923a25980b4a4cb2"
"eb4db267499e402ba107e2a6467de9f1","C#Qu1lKsRTBCRFS1MQuqN1LiQrEIl1","Bon dimanche à vous et bonne fête maman ❤❤❤❤","2023-04-23T10:10:48.290Z","Qu1lKsRTBCRFS1MQuqN1LiQrEIl1","baf199dbd88648c799ac790dc027e9d6"
"a7df3768f16b4f399c5d9641fc23ab88","C#qxWWfFKUykRG0XGsFrbXH2ycSD82","Merci a vous aussi😘😘😘😘😘😘😘","2023-04-20T20:29:06.699Z","qxWWfFKUykRG0XGsFrbXH2ycSD82","57c75dde03b84f3f9fa914da84e4700f"
"a2c99fff701341d9813f6df625d15b67","C#rxobnd5urfRcOZk5dOzJlIVpIzf1","""Bienvenue petit Julien 🥰🥰🥰 ""","2023-04-19T06:59:53.735Z","rxobnd5urfRcOZk5dOzJlIVpIzf1","f8738f0039a04b55a4f4345cf401f450"
"63e42a3fa6ed4d2aaf0058c833c364a7","C#ZOxIQwM2oKacCJOe3sjH94HKj7O2","Sunday en panne","2023-04-13T07:33:45.895Z","ZOxIQwM2oKacCJOe3sjH94HKj7O2","aef88a8762cf4d1f903325b80611e47d"
"779b28a4dff24ce2807ee6660bedad7d","C#FlNF4ywiUTUaXwdoom6wksXvIUr1","""Bon carnaval les filles ! Dommage mais on a des invités à déjeuner. ""","2023-04-16T10:18:27.133Z","FlNF4ywiUTUaXwdoom6wksXvIUr1","236f63513786464bad216a0ad673c845"
"0bbd2a2e4ae3451c995bf1c9390b1ace","C#xzYqmH3qF4Q1mZzg4cmqotkEtc22","Bon anniversaire Simon. 🎂  Bisous","2023-04-20T15:04:42.892Z","xzYqmH3qF4Q1mZzg4cmqotkEtc22","f6cfbf5730394739a5fbb5c922ca9b96"
"6a91327f0fff4b54b1e4e27f015a71cc","C#NrF57U0dM1c9iniipCVJUZTWVlx2","😂","2023-04-22T11:36:40.595Z","NrF57U0dM1c9iniipCVJUZTWVlx2","adc5317981b4455c90749439ddf032d6"
"7a66902e61a6462da45805785350e419","C#ls3MNR9GSPQHnMfCJ0PYhSI7Gw33","""Ouais ben t'inquiètes chui pas tres rassuré non plus... je vais a Grasse ""","2023-04-21T16:46:23.808Z","ls3MNR9GSPQHnMfCJ0PYhSI7Gw33","e09e00aea1ff40a181710b0eb0560551"
"48987c969dbd412da2885249c957162d","C#7sTDhKaRr2XUWUwAv77XaIVf80D3","Merci ♥️","2023-04-22T18:25:26.723Z","7sTDhKaRr2XUWUwAv77XaIVf80D3","b9949b4e58b941b38b4b2535cb393b11"
"11548be4b5d34f00a0d239830129c3ad","C#8NxhwQBc0MYAHiQPdUssAAE8i833","""Elle est  sérieuse. Qu'elle  regard. ""","2023-04-18T17:10:59.510Z","8NxhwQBc0MYAHiQPdUssAAE8i833","20cf4d5112e343d4b8712774a1270943"
"af37d7ac6e7d401aa98911c507322161","C#K0uTJHcePobcoxwjfIUHNqpPCo33","Sympa la comparaison des photos ! Elle a bien grandi 😁🥰","2023-04-19T13:21:47.062Z","K0uTJHcePobcoxwjfIUHNqpPCo33","56ba7bf28c684732aa4c492f7b81039e"
"1546077738ff42d8889d407a1b950ab5","C#G8lO26h1PRSybgJkKh7j89XiDLo1","""Super merci gros bisous ""","2023-04-22T10:41:40.010Z","G8lO26h1PRSybgJkKh7j89XiDLo1","f37196f933b14800aed1fe0c49e52823"
"36df26d277bb4b32981a426a30317847","C#u88p4yYc68OoTFqbtsGyf7CFOsz2","Bravo pour les châteaux de sable.  La petite fille  grandi de jour en jour. Bisous à vous deux 💝💝","2023-04-13T15:40:54.101Z","u88p4yYc68OoTFqbtsGyf7CFOsz2","e38943abceb84cb7bc10f4f7c12db5a4"
"d7fe7d19d40046db8e8dfc76f2a7086a","C#qkKdCWBrVUWlaFFa7eU8KVo9ylK2","Ne vous pzrdez pas..vous nous manqueriez😀","2023-04-18T08:47:51.936Z","qkKdCWBrVUWlaFFa7eU8KVo9ylK2","3a0b6fa5f7864da7821fb3a96f7f004f"
"0b92da5e7c154562a7fc164bd2e1ed73","C#JRbOpbAj1fae8Rr3TNMvW4CVm9f2","Tu es sûr ?🤔","2023-04-21T18:32:00.131Z","JRbOpbAj1fae8Rr3TNMvW4CVm9f2","7019a3ff267d41c380948c63a2805467"
"cd08bdb01f6d4f4dbfdbaa042b110eb8","C#WlCt3l6Vsve0Dw1zh3V0eMU9eJc2","Gros bisous de mamika 🤗😘❤️","2023-04-13T08:13:18.942Z","WlCt3l6Vsve0Dw1zh3V0eMU9eJc2","99c04a0cfbd44fdda616a2fac231c552"
"79e014c3311d4c12982ad9abf0842573","C#EEnsAKWrQtWWl1CknbLwUAJjlnm1","La grippe a du en emporter quelques uns...","2023-04-21T18:50:58.069Z","EEnsAKWrQtWWl1CknbLwUAJjlnm1","90f04186372e4b51bc282cfa43343f06"
"d4730e94250a467c92939b806da335ed","C#dYBrH8H2aoTkVMFmEIgwEQviZO93","Ah bah ça c'est ben vrai alors !!! 🤣🤣🤣","2023-04-20T11:57:12.823Z","dYBrH8H2aoTkVMFmEIgwEQviZO93","462814d1690f4e12942079203006bc67"
"f8cd2abb4d454a5fa22dc0034132b15a","C#E5cjKwZdczN7idLWvHlienGKtoq2","Hihihi oui","2023-04-22T12:13:14.412Z","E5cjKwZdczN7idLWvHlienGKtoq2","6665247d1a4440ba82e1241a1fa7b2ca"
"76f709fe14624f4fba78dae98c1ac7ab","C#moEkxEcIwWUiizjpwgSQ0h65sOW2","""Limite un garage 🤣🤣 le truc est enorme en dimension (20m2). C'est un """"cabanon"""" pour mettre les affaires de jardin, vélos etc. ""","2023-04-20T13:29:23.880Z","moEkxEcIwWUiizjpwgSQ0h65sOW2","a103b4c7f514495f85855b38c154e07e"
"0dc746d920fb424d8adf823fada2d43e","C#szRmFBdmeeeWQ5CR79t9LijCWbh1","""Super 👌 doué malo ! C'est très réussi tes créations en """"Origami""""👏😘 ""","2023-04-22T07:42:58.527Z","szRmFBdmeeeWQ5CR79t9LijCWbh1","a7923d0e320e44f9b5a5420ef0cf5b6f"
"395667e396ec40989a40f7a98437d4e5","C#RfALC8kcqLhigpPZi8TW4mo0BWM2","La famille hamster. 🐹  ...😄😄","2023-04-13T19:03:57.739Z","RfALC8kcqLhigpPZi8TW4mo0BWM2","2c7bfe2260134390b2b62cb9cd07b20c"
"547523db06214452ae91a5af80ec29c4","C#Jcq5WNxDjkW4AHvamRBmAbr2jOP2","""Je les refais pousser en milieu liquide et apres je les infecte avec un virus pour qu’elles produisent ce qui m’intéresse ""","2023-04-19T11:57:35.590Z","Jcq5WNxDjkW4AHvamRBmAbr2jOP2","e2579f22de694c7286d6ec20331ced48"
"3711fe9d4f0f43b5917aaa0e6e345fe7","C#WTeodMVG8uaabhl8rZe6LlZyM2L2","""|@%#%@|nM6Ddzz2tzXkffwa2vbWq1tQKha2|@%|%@|Chantal Viani|@%#%@| tu peux pas nous souhaiter bonne soiree plustot ? ""","2023-04-23T10:01:46.578Z","WTeodMVG8uaabhl8rZe6LlZyM2L2","c39f44d398e24739a6fa441629ce10b9"
"8cff66244d9c447d9f1845229e7705b6","C#KIRqBj9RsJVOkXBv4ti1xs64tt03","Qu'elle essai !!! 😂","2023-04-14T11:05:20.910Z","KIRqBj9RsJVOkXBv4ti1xs64tt03","374bd1d6c5fb41b5b1e3e27f6efde08c"
"295a36e741934fc8aa58f18792d3100d","C#RWffkasQ5QcFU4yYs2nWMJ5LBLL2","Un hôtel 3 *** 😜","2023-04-18T15:21:43.380Z","RWffkasQ5QcFU4yYs2nWMJ5LBLL2","cca67adf592948cfa65aab8aaade2624"
"a77fba09c57d4d1aaf0961a308f447de","C#S1wfTArPwfUdBC3kJfBGWxrktux1","Hoo♥","2023-04-19T18:58:23.883Z","S1wfTArPwfUdBC3kJfBGWxrktux1","b447c16ca1f1498594769fc280713aa7"
"867fc4c93712442e9b1c97d93fffdfe8","C#YEV3KFcIMvhr9a56WVHF84sH5lt1","""Magnifique mais dommage pas dans l'eau ""","2023-04-20T09:17:24.328Z","YEV3KFcIMvhr9a56WVHF84sH5lt1","4473bd277f5c4e65b329a8521acd73b6"
"e8ea31eb90974f488c6f729d970a6682","C#KmFBhttrNHexDxNyPXMg5N07YPs2","""Vous êtes beaux 😘😘😘 ""","2023-04-22T14:31:51.678Z","KmFBhttrNHexDxNyPXMg5N07YPs2","78780ad811224fae899cf236fec80417"
"f77ca022603443f081a5b7d7c9eab32d","C#lyHrdduXicf9hWWg7nLpenadmuu1","Quelle jolie sportive 👍💖","2023-04-15T19:34:53.208Z","lyHrdduXicf9hWWg7nLpenadmuu1","27cc7b9c3d2c446eb7d9894963f7cfa3"
"3fd63ec8b829406da3d0b907946ae3fa","C#Rr5gxVLdMnSWwbHVqAR42SwLLU63","Tu as bien travaillé attention à ton dos. Bises","2023-04-20T12:52:45.105Z","Rr5gxVLdMnSWwbHVqAR42SwLLU63","817695286e544d34a696c02d689e9d3a"
"5d481f2857294b3888b33be804e1de53","C#ZOxIQwM2oKacCJOe3sjH94HKj7O2","Mimi la deco","2023-04-21T19:16:54.560Z","ZOxIQwM2oKacCJOe3sjH94HKj7O2","35ce9d9260184743b60ce1cc3dca7fe4"
"b89c4989513d46e68c9ffdd9a4f0c0ea","C#Xhh4BHJeS9ccT3g98DQGO0Tri9i2","""2 gâteaux ! Ca c'est de l'anniversaire. Bon anniversaire Sarah. Gros bisous à tous ""","2023-04-15T19:22:22.428Z","Xhh4BHJeS9ccT3g98DQGO0Tri9i2","943cc59e60564698ae2e187ab842e322"
"c2b74af1358b4e7295b4158b0898ebb2","C#82bEiJJGMlSrWPPD6Y8mjSR0Y212","""Trop belle Maman … Merci ""","2023-04-21T02:32:55.224Z","82bEiJJGMlSrWPPD6Y8mjSR0Y212","83ef017c35ab43198fab47b1f2783554"
"21421b142bb347e5a9e623221abc89f2","C#pjTp9T6qlwfG6EHwUxPi0e7jwLl1","Il est trop chou ❤️","2023-04-19T04:14:09.758Z","pjTp9T6qlwfG6EHwUxPi0e7jwLl1","580f84993e3f4484a797bddf2f7cd83a"
"f2cf9dda98f54adda5038a5fb9a441ba","C#J79JTSVuh0cVZNe4OuCRnKrFFLy1","Effectivement 🤣😂","2023-04-16T08:55:38.893Z","J79JTSVuh0cVZNe4OuCRnKrFFLy1","95a6b42f0e724188baa209dd01efb3a7"
"b7ad76f70c014368ba3b71d4474e0ca1","C#LJNyTqivqDhO28G4JJpxvM71NUG2","Qu'est qu'il est intelligent ce petit 😉","2023-04-22T15:06:14.754Z","LJNyTqivqDhO28G4JJpxvM71NUG2","669c1f5d4cc549dd8c498cd6216f91e6"
"4d89dda56c7d48bcba7b540e6c22754b","C#ZK8Y4UryjHUDyS8VZhESRPCAbG13","""Stylax!! ""","2023-04-18T16:55:55.165Z","ZK8Y4UryjHUDyS8VZhESRPCAbG13","07e542f028994e7480a1bb0683bcf615"
"cb1097c0a97949cdaeb21a29851398d1","C#FblSUJt2vvXTnP95j9H1bpmlMrM2","Et je suis toujours aussi beau 🥰","2023-04-19T09:54:32.294Z","FblSUJt2vvXTnP95j9H1bpmlMrM2","29da59fea3a84617a8ae3fc97404b774"
"b8010b458d8949409c0fb7bacf435ea5","C#fdks8K0pxtfTWuhHD0b4bsp2Ub32","Cool 👌👏👏 bonne nuit aux parents 😂","2023-04-19T18:06:17.629Z","fdks8K0pxtfTWuhHD0b4bsp2Ub32","f30929fb9cd14455ba30b6b542f4e75b"
"71c46aa9befb40a985fbc5cfbb630a5c","C#5W9LmGXbjiVaCxkzqSLq5Y0v0AC3","Chez mamie lolo et papy Ahmed 😁","2023-04-18T19:34:57.967Z","5W9LmGXbjiVaCxkzqSLq5Y0v0AC3","97a15998c2a847e8b8c0d6612d387511"
"26d6756aeed644a8bd42689d4d676cfa","C#WiVUuN1ePlc0YWlws0lAipVD0OA3","Bravo","2023-04-19T09:06:34.617Z","WiVUuN1ePlc0YWlws0lAipVD0OA3","dafa9d1cb76945d49b3216cb99650b24"
"32cbfca54f3d492ab5c64757fa5ab76f","C#YUzYM5R3NcZO3MLOW7g7tFFOrS93","🤣🤣🤣🤣","2023-04-16T14:57:57.596Z","YUzYM5R3NcZO3MLOW7g7tFFOrS93","1adb61d0762348199b7ba06edab2fdb4"
"6d09dc04b9ac4d508cfe50e1ea154329","C#mr4hKvdunTXCvr5dpXFZ6lsr1NZ2","Ah oui quel clown😂😂","2023-04-14T05:59:33.009Z","mr4hKvdunTXCvr5dpXFZ6lsr1NZ2","a425cadfa67d4af1a9cfb862f458251f"
"8d0b4fa1d1c84bcbb3f50d26448ce356","C#RWffkasQ5QcFU4yYs2nWMJ5LBLL2","Je connsis ça 😂","2023-04-17T09:06:34.078Z","RWffkasQ5QcFU4yYs2nWMJ5LBLL2","fd786188eb9c46ad856690c46f9b1fc2"
"69d75a09c099462c882d41431de5fbe2","C#EOSvJydgUxgIAtkhmxU4EO9hpHQ2","Elle est belle ma fille 💓","2023-04-19T19:57:16.343Z","EOSvJydgUxgIAtkhmxU4EO9hpHQ2","64235665872d46caa8c3245e5f50befd"
"d665db8c75c7401c89e17ff585a0a051","C#S5vjZsJs6ZVslQGOi60VpjT1AY63","Mdr ! J’imagine papi et mamie qui voient cette video 😂😂","2023-04-17T13:06:22.044Z","S5vjZsJs6ZVslQGOi60VpjT1AY63","d1e861ffa15046039b2e2305b6a6cf9c"
"1b26550131684685a066e95c20fff784","C#Jcq5WNxDjkW4AHvamRBmAbr2jOP2","""Mais naaan ""","2023-04-16T10:30:15.528Z","Jcq5WNxDjkW4AHvamRBmAbr2jOP2","eb1264a83d324339b6501082b12d9219"
"06cbf4b5c8ff4c869cae694b4e99473e","C#tFpK76gVtgSImDzy2J2HRBhczky2","Waw quelle beauté 🔥 (le chat) 🐱","2023-04-19T11:03:50.806Z","tFpK76gVtgSImDzy2J2HRBhczky2","5018e806abf249e3a66d744aa6d2d17e"
